Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2022-07-08,19.50.45.50,Status : Battery Charge Stage 4,SP70 Batt Float Cell Volts,-0.3,1.6,0.0,34.5,25.0,186842.5,56258.2,45528.8,283582.9,0.0,0.0,368942.6,16594.3,76001.5,210525.6,4.166666666666666,0.0178189593727726,Inspecting
2022-07-13,12.07.54.05,Status : Battery Charge Stage 4,SP70 Batt Float Cell Volts,6.2,9.8,4.3,41.5,241.0,187001.1,56278.9,45555.5,283761.1,0.0,0.0,369232.0,16626.6,76033.5,210789.6,40.16666666666666,0.1717747683535281,Inspecting
2022-07-14,13.39.08.33,Status : Battery Charge Stage 4,SP70 Batt Float Cell Volts,0.6,2.7,2.8,42.1,296.0,187056.1,56283.0,45560.1,283804.6,0.0,0.0,369321.8,16635.1,76043.4,210873.7,49.33333333333333,0.2109764789736279,Inspecting
2022-07-17,19.43.30.33,Status : Battery Charge Stage 4,SP70 Batt Float Cell Volts,-0.3,1.3,0.0,31.4,24.0,187186.5,56297.2,45608.1,283920.6,0.0,0.0,369505.9,16655.7,76066.2,211081.3,4.0,0.0171062009978617,Inspecting
2022-07-21,10.48.51.18,Status : Battery Charge Stage 4,SP70 Batt Float Cell Volts,2.5,5.8,7.1,35.8,395.0,187309.3,56313.8,45626.3,284073.1,0.0,0.0,369746.5,16684.7,76093.0,211284.1,65.83333333333333,0.2815395580898076,Inspecting
2022-07-23,19.41.22.43,Status : Battery Charge Stage 4,SP70 Batt Float Cell Volts,-0.3,0.7,0.0,33.5,25.0,187397.1,56323.9,45637.6,284150.2,0.0,0.0,369890.0,16706.1,76114.3,211427.0,4.166666666666666,0.0178189593727726,Inspecting
2022-07-30,19.35.47.62,Status : Battery Charge Stage 4,SP70 Batt Float Cell Volts,0.0,1.8,0.0,33.8,24.0,187669.9,56357.2,45701.5,284385.7,0.0,0.0,370301.1,16754.4,76153.1,211819.0,4.0,0.0171062009978617,Inspecting
