Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2022-09-03,11.13.42.34,User : Remote GSM connected,,7.8,9.2,11.2,38.8,883.0,189052.6,56521.0,46061.4,285463.7,0.0,0.0,372238.1,17001.0,76355.9,213785.5,147.16666666666666,0.6714828897338403,Monitoring
2022-09-08,12.05.09.34,User : Remote GSM connected,,6.9,9.6,10.0,42.8,993.0,189277.3,56542.9,46090.5,285630.7,0.0,0.0,372578.6,17033.5,76386.7,214112.8,165.5,0.7551330798479088,Running
2022-09-08,12.50.27.59,User : Remote GSM connected,,6.1,9.7,5.0,43.5,291.0,189282.2,56542.9,46090.5,285633.2,0.0,0.0,372586.1,17034.1,76387.3,214118.8,48.5,0.2212927756653992,Inspecting
2022-09-08,12.58.27.39,User : Remote GSM connected,,7.1,8.6,5.6,44.8,495.0,189283.1,56542.9,46090.5,285633.6,0.0,0.0,372587.4,17034.1,76387.4,214120.0,82.5,0.376425855513308,Monitoring
2022-09-08,17.19.37.11,User : Remote GSM connected,,2.9,2.3,5.0,43.0,370.0,189303.6,56543.0,46091.9,285644.2,0.0,0.0,372616.9,17034.3,76387.9,214148.8,61.66666666666666,0.2813688212927757,Inspecting
2022-09-15,11.31.48.87,User : Remote GSM connected,,2.7,10.6,1.6,31.9,112.0,189533.1,56576.2,46132.2,285947.3,0.0,0.0,373076.0,17095.1,76443.1,214513.5,18.666666666666664,0.0851711026615969,Inspecting
2022-09-21,12.43.36.46,User : Remote GSM connected,,5.3,13.2,7.6,32.1,390.0,189760.5,56604.9,46181.4,286296.8,0.0,0.0,373575.2,17149.6,76477.9,214844.8,65.0,0.2965779467680609,Inspecting
2022-09-30,12.33.13.18,User : Remote GSM connected,,5.7,9.8,7.2,41.2,987.0,190068.0,56647.4,46242.0,286723.1,0.0,0.0,374205.7,17224.8,76543.9,215306.3,164.5,0.7505703422053233,Running
