Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2022-09-03,16.56.55.95,User : Remote GSM disconnected,,-0.1,2.0,1.4,41.0,147.0,189085.8,56521.0,46063.3,285476.7,0.0,0.0,372282.3,17001.2,76357.6,213828.3,24.5,0.111787072243346,Inspecting
2022-09-08,12.12.00.47,User : Remote GSM disconnected,,3.3,8.4,6.1,42.8,914.0,189277.9,56542.9,46090.5,285631.0,0.0,0.0,372579.6,17033.5,76386.7,214113.6,152.33333333333331,0.6950570342205322,Monitoring
2022-09-08,12.50.38.97,User : Remote GSM disconnected,,6.1,9.7,5.2,43.2,294.0,189282.2,56542.9,46090.5,285633.3,0.0,0.0,372586.1,17034.1,76387.3,214118.9,49.0,0.223574144486692,Inspecting
2022-09-08,12.59.46.99,User : Remote GSM disconnected,,11.0,11.1,12.4,44.2,1028.0,189283.3,56542.9,46090.5,285633.6,0.0,0.0,372587.6,17034.1,76387.4,214120.3,171.33333333333331,0.7817490494296577,Running
2022-09-08,19.17.21.63,User : Remote GSM disconnected,,-0.5,1.3,0.0,36.3,25.0,189304.7,56543.4,46092.1,285645.7,0.0,0.0,372619.0,17034.6,76387.9,214151.6,4.166666666666666,0.0190114068441064,Inspecting
2022-09-15,14.31.24.92,User : Remote GSM disconnected,,20.6,16.0,23.6,34.9,1315.0,189552.3,56576.2,46132.5,285960.5,0.0,0.0,373108.2,17098.3,76446.3,214538.2,219.16666666666663,1.0,Running
2022-09-21,17.19.01.82,User : Remote GSM disconnected,,0.1,2.1,1.8,31.7,125.0,189772.4,56604.9,46181.4,286325.7,0.0,0.0,373615.9,17151.6,76485.7,214867.6,20.83333333333333,0.0950570342205323,Inspecting
2022-09-30,20.56.08.16,User : Remote GSM disconnected,,-0.2,2.4,0.0,32.4,24.0,190095.0,56648.4,46244.8,286738.1,0.0,0.0,374243.8,17226.1,76544.2,215340.5,4.0,0.0182509505703422,Inspecting
