Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,Fault_label
2022-06-27,03.44.04.00,Data Log,Log Period,-0.3,-0.1,0.0,36.5,24.0,186417.6,56211.6,45285.5,283502.6,0.0,0.0,368700.7,16533.2,75924.2,209902.3,NORMAL
2022-06-27,03.54.08.02,Data Log,Log Period,-0.3,0.0,0.0,36.3,24.0,186417.6,56211.6,45285.5,283502.6,0.0,0.0,368700.7,16533.2,75924.2,209902.3,NORMAL
2022-06-27,04.04.12.00,Data Log,Log Period,-0.3,0.0,0.0,36.2,24.0,186417.6,56211.7,45285.5,283502.7,0.0,0.0,368700.7,16533.3,75924.2,209902.3,NORMAL
2022-06-27,04.14.16.00,Data Log,Log Period,-0.3,-0.1,0.0,36.2,24.0,186417.6,56211.7,45285.5,283502.7,0.0,0.0,368700.7,16533.4,75924.2,209902.3,NORMAL
2022-06-27,04.24.20.00,Data Log,Log Period,-0.3,-0.1,0.0,36.1,24.0,186417.6,56211.8,45285.5,283502.7,0.0,0.0,368700.7,16533.5,75924.2,209902.3,NORMAL
2022-06-27,04.34.24.00,Data Log,Log Period,-0.3,-0.1,0.0,36.1,24.0,186417.6,56211.8,45285.5,283502.8,0.0,0.0,368700.7,16533.6,75924.2,209902.3,NORMAL
2022-06-27,04.44.28.00,Data Log,Log Period,-0.3,-0.1,0.0,35.9,24.0,186417.6,56211.9,45285.5,283502.8,0.0,0.0,368700.7,16533.7,75924.2,209902.3,NORMAL
2022-06-27,04.54.30.00,Data Log,Log Period,-0.3,-0.1,0.0,36.0,24.0,186417.6,56211.9,45285.5,283502.8,0.0,0.0,368700.7,16533.7,75924.2,209902.3,NORMAL
2022-06-27,05.04.34.00,Data Log,Log Period,-0.3,-0.1,0.0,35.8,24.0,186417.6,56212.0,45285.5,283502.9,0.0,0.0,368700.7,16533.8,75924.2,209902.3,NORMAL
2022-06-27,05.14.38.00,Data Log,Log Period,-0.3,-0.1,0.0,35.7,24.0,186417.6,56212.0,45285.5,283502.9,0.0,0.0,368700.7,16533.9,75924.2,209902.3,NORMAL
2022-06-27,05.24.42.00,Data Log,Log Period,-0.3,-0.1,0.0,35.6,24.0,186417.6,56212.1,45285.5,283502.9,0.0,0.0,368700.7,16534.0,75924.2,209902.3,NORMAL
2022-06-27,05.34.46.00,Data Log,Log Period,-0.3,-0.1,0.0,35.5,24.0,186417.6,56212.1,45285.5,283503.0,0.0,0.0,368700.7,16534.1,75924.2,209902.3,NORMAL
2022-06-27,05.44.50.00,Data Log,Log Period,-0.3,-0.1,0.0,35.4,25.0,186417.6,56212.2,45285.5,283503.0,0.0,0.0,368700.7,16534.2,75924.2,209902.3,NORMAL
2022-06-27,05.54.54.05,Data Log,Log Period,-0.3,-0.1,0.0,35.3,28.0,186417.6,56212.2,45285.5,283503.1,0.0,0.0,368700.7,16534.2,75924.2,209902.3,NORMAL
2022-06-27,06.03.59.79,Status : Solar Control Disabled,SP99 Solar MPPT Min Chg Amps,-0.3,-0.1,0.0,35.3,36.0,186417.6,56212.3,45285.5,283503.1,0.0,0.0,368701.6,16534.3,75924.2,209902.3,WARNING
2022-06-27,06.04.58.05,Data Log,Log Period,-0.3,-0.1,0.0,35.2,36.0,186417.6,56212.3,45285.5,283503.1,0.0,0.0,368701.6,16534.3,75924.2,209902.3,NORMAL
2022-06-27,06.15.02.02,Data Log,Log Period,-0.3,0.0,0.1,35.2,42.0,186417.6,56212.3,45285.5,283503.1,0.0,0.0,368701.6,16534.4,75924.2,209902.3,NORMAL
2022-06-27,06.25.06.04,Data Log,Log Period,-0.3,-0.1,0.3,35.3,49.0,186417.6,56212.4,45285.5,283503.2,0.0,0.0,368701.6,16534.4,75924.2,209902.3,NORMAL
2022-06-27,06.35.08.03,Data Log,Log Period,-0.3,-0.1,0.5,35.3,59.0,186417.6,56212.4,45285.5,283503.2,0.0,0.0,368701.6,16534.4,75924.2,209902.4,NORMAL
2022-06-27,06.45.12.04,Data Log,Log Period,-0.2,-0.2,0.6,35.4,66.0,186417.6,56212.5,45285.5,283503.2,0.0,0.0,368701.6,16534.4,75924.2,209902.5,NORMAL
2022-06-27,06.55.16.04,Data Log,Log Period,-0.3,-0.1,0.8,35.6,78.0,186417.6,56212.5,45285.5,283503.3,0.0,0.0,368701.6,16534.4,75924.2,209902.6,NORMAL
2022-06-27,07.05.20.02,Data Log,Log Period,-0.3,0.0,1.0,35.6,87.0,186417.6,56212.6,45285.5,283503.3,0.0,0.0,368701.6,16534.4,75924.3,209902.8,NORMAL
2022-06-27,07.15.24.04,Data Log,Log Period,-0.3,-0.1,1.3,35.8,100.0,186417.6,56212.6,45285.5,283503.4,0.0,0.0,368701.6,16534.4,75924.4,209903.0,NORMAL
2022-06-27,07.25.28.05,Data Log,Log Period,-0.3,-0.1,1.6,36.7,114.0,186417.6,56212.7,45285.5,283503.4,0.0,0.0,368701.6,16534.4,75924.5,209903.2,NORMAL
2022-06-27,07.35.32.02,Data Log,Log Period,-0.3,-0.2,2.0,36.2,130.0,186417.6,56212.7,45285.5,283503.4,0.0,0.0,368701.6,16534.4,75924.8,209903.5,NORMAL
2022-06-27,07.45.36.00,Data Log,Log Period,-0.3,-0.1,2.3,36.3,148.0,186417.6,56212.8,45285.5,283503.5,0.0,0.0,368701.6,16534.4,75925.1,209903.9,NORMAL
2022-06-27,07.55.40.00,Data Log,Log Period,-0.3,0.0,2.8,37.1,167.0,186417.6,56212.8,45285.5,283503.5,0.0,0.0,368701.6,16534.4,75925.4,209904.3,NORMAL
2022-06-27,08.05.44.03,Data Log,Log Period,-0.3,-0.1,3.3,37.1,192.0,186417.6,56212.9,45285.5,283503.5,0.0,0.0,368701.6,16534.4,75925.9,209904.8,NORMAL
2022-06-27,08.15.48.01,Data Log,Log Period,-0.3,-0.1,3.8,37.1,216.0,186417.6,56212.9,45285.5,283503.6,0.0,0.0,368701.6,16534.4,75926.5,209905.4,NORMAL
2022-06-27,08.25.52.00,Data Log,Log Period,-0.3,0.0,4.2,37.2,246.0,186417.6,56213.0,45285.5,283503.6,0.0,0.0,368701.6,16534.4,75927.1,209906.1,NORMAL
2022-06-27,08.35.54.00,Data Log,Log Period,-0.3,0.0,4.5,38.4,278.0,186417.6,56213.0,45285.5,283503.7,0.0,0.0,368701.6,16534.4,75927.9,209906.8,NORMAL
2022-06-27,08.45.58.00,Data Log,Log Period,0.9,0.1,3.7,38.8,298.0,186417.6,56213.0,45285.5,283503.7,0.0,0.0,368701.6,16534.4,75928.4,209907.6,NORMAL
2022-06-27,08.56.02.00,Data Log,Log Period,3.1,0.4,5.6,38.6,333.0,186418.0,56213.0,45285.8,283503.7,0.0,0.0,368701.6,16534.4,75928.8,209908.4,NORMAL
2022-06-27,09.06.06.00,Data Log,Log Period,0.4,0.0,2.9,39.5,374.0,186418.5,56213.0,45286.3,283503.7,0.0,0.0,368701.6,16534.4,75928.9,209909.3,NORMAL
2022-06-27,09.16.10.00,Data Log,Log Period,5.1,0.6,6.6,39.0,395.0,186419.1,56213.0,45286.9,283503.7,0.0,0.0,368701.6,16534.4,75929.1,209910.2,NORMAL
2022-06-27,09.26.14.02,Data Log,Log Period,5.5,0.7,6.9,39.8,426.0,186419.9,56213.0,45287.6,283503.7,0.0,0.0,368701.6,16534.4,75929.2,209911.2,NORMAL
2022-06-27,09.36.18.00,Data Log,Log Period,5.5,0.6,6.7,40.5,456.0,186420.7,56213.0,45288.3,283503.7,0.0,0.0,368701.7,16534.4,75929.2,209912.2,NORMAL
2022-06-27,09.46.22.00,Data Log,Log Period,5.4,0.4,7.3,41.4,479.0,186421.5,56213.0,45289.0,283503.7,0.0,0.0,368701.8,16534.4,75929.3,209913.2,NORMAL
2022-06-27,09.56.26.00,Data Log,Log Period,0.5,0.1,2.6,41.2,506.0,186422.3,56213.0,45289.8,283503.7,0.0,0.0,368701.9,16534.4,75929.4,209914.3,NORMAL
2022-06-27,10.06.28.00,Data Log,Log Period,4.2,0.6,5.4,42.4,536.0,186423.1,56213.0,45290.5,283503.7,0.0,0.0,368701.9,16534.4,75929.5,209915.2,NORMAL
2022-06-27,10.16.32.00,Data Log,Log Period,8.0,0.7,9.2,41.0,589.0,186424.0,56213.0,45291.3,283503.7,0.0,0.0,368702.0,16534.4,75929.5,209916.3,NORMAL
2022-06-27,10.26.36.00,Data Log,Log Period,6.8,0.4,6.2,42.3,542.0,186424.8,56213.0,45292.0,283503.7,0.0,0.0,368702.1,16534.4,75929.6,209917.3,NORMAL
2022-06-27,10.36.40.00,Data Log,Log Period,6.6,0.6,8.2,42.4,613.0,186425.7,56213.0,45292.9,283503.7,0.0,0.0,368702.2,16534.4,75929.7,209918.4,NORMAL
2022-06-27,10.46.44.00,Data Log,Log Period,6.1,0.4,6.6,43.1,644.0,186426.7,56213.0,45293.7,283503.7,0.0,0.0,368702.3,16534.4,75929.7,209919.5,NORMAL
2022-06-27,10.56.48.00,Data Log,Log Period,0.2,0.0,1.8,43.8,711.0,186427.4,56213.0,45294.4,283503.7,0.0,0.0,368702.3,16534.4,75929.8,209920.5,NORMAL
2022-06-27,11.06.52.00,Data Log,Log Period,5.8,0.5,7.3,44.7,744.0,186428.1,56213.0,45295.1,283503.7,0.0,0.0,368702.4,16534.4,75929.9,209921.4,NORMAL
2022-06-27,11.16.56.00,Data Log,Log Period,0.2,0.1,3.0,43.1,787.0,186429.1,56213.0,45295.9,283503.7,0.0,0.0,368702.5,16534.4,75929.9,209922.5,NORMAL
2022-06-27,11.26.58.00,Data Log,Log Period,2.8,0.3,4.3,44.2,761.0,186429.9,56213.0,45296.7,283503.7,0.0,0.0,368702.6,16534.4,75930.0,209923.6,NORMAL
2022-06-27,11.37.02.00,Data Log,Log Period,2.4,0.2,3.2,46.1,795.0,186430.7,56213.0,45297.4,283503.7,0.0,0.0,368702.6,16534.4,75930.1,209924.5,NORMAL
2022-06-27,11.47.06.00,Data Log,Log Period,6.7,0.5,7.1,45.2,803.0,186431.6,56213.0,45298.2,283503.7,0.0,0.0,368702.7,16534.4,75930.1,209925.6,NORMAL
2022-06-27,11.57.10.00,Data Log,Log Period,0.4,0.2,2.1,44.3,875.0,186432.4,56213.0,45298.9,283503.7,0.0,0.0,368702.8,16534.4,75930.2,209926.6,NORMAL
2022-06-27,12.07.14.00,Data Log,Log Period,7.9,0.8,9.1,45.0,816.0,186433.2,56213.0,45299.7,283503.7,0.0,0.0,368702.8,16534.4,75930.3,209927.6,NORMAL
2022-06-27,12.17.18.00,Data Log,Log Period,10.3,1.0,10.4,43.8,819.0,186433.9,56213.0,45300.3,283503.7,0.0,0.0,368702.9,16534.4,75930.3,209928.4,NORMAL
2022-06-27,12.27.22.00,Data Log,Log Period,0.9,0.1,1.7,43.2,314.0,186434.4,56213.0,45300.8,283503.7,0.0,0.0,368703.0,16534.4,75930.4,209929.2,NORMAL
2022-06-27,12.37.26.00,Data Log,Log Period,4.9,0.5,6.5,44.1,974.0,186435.5,56213.0,45301.7,283503.7,0.0,0.0,368703.1,16534.4,75930.5,209930.4,NORMAL
2022-06-27,12.47.30.00,Data Log,Log Period,3.3,0.3,4.0,44.7,349.0,186436.2,56213.0,45302.4,283503.7,0.0,0.0,368703.1,16534.4,75930.5,209931.4,NORMAL
2022-06-27,12.57.32.03,Data Log,Log Period,0.5,0.1,3.0,45.6,908.0,186437.1,56213.0,45303.2,283503.7,0.0,0.0,368703.2,16534.4,75930.6,209932.5,NORMAL
2022-06-27,13.07.36.00,Data Log,Log Period,0.7,-0.1,2.5,44.2,911.0,186438.0,56213.0,45304.0,283503.7,0.0,0.0,368703.3,16534.4,75930.7,209933.5,NORMAL
2022-06-27,13.17.40.00,Data Log,Log Period,8.2,0.8,8.6,45.8,747.0,186438.8,56213.0,45304.7,283503.7,0.0,0.0,368703.4,16534.4,75930.7,209934.5,NORMAL
2022-06-27,13.27.44.01,Data Log,Log Period,9.7,0.8,11.0,45.2,916.0,186439.7,56213.0,45305.6,283503.7,0.0,0.0,368703.4,16534.4,75930.8,209935.6,NORMAL
2022-06-27,13.37.48.00,Data Log,Log Period,1.5,0.2,3.4,45.4,838.0,186440.5,56213.0,45306.3,283503.7,0.0,0.0,368703.5,16534.4,75930.9,209936.6,NORMAL
2022-06-27,13.47.52.01,Data Log,Log Period,6.1,0.6,8.1,46.8,872.0,186441.3,56213.0,45307.0,283503.7,0.0,0.0,368703.6,16534.4,75930.9,209937.6,NORMAL
2022-06-27,13.57.56.01,Data Log,Log Period,3.2,0.3,4.5,43.4,304.0,186441.6,56213.0,45307.3,283503.7,0.0,0.0,368703.6,16534.4,75931.0,209938.1,NORMAL
2022-06-27,14.08.00.04,Data Log,Log Period,4.6,0.4,4.4,45.5,875.0,186442.8,56213.0,45308.4,283503.7,0.0,0.0,368703.7,16534.4,75931.1,209939.5,NORMAL
2022-06-27,14.18.04.04,Data Log,Log Period,4.8,0.4,3.2,45.5,862.0,186443.7,56213.0,45309.2,283503.7,0.0,0.0,368703.8,16534.4,75931.2,209940.6,NORMAL
2022-06-27,14.28.06.03,Data Log,Log Period,0.1,0.0,1.9,45.8,836.0,186444.5,56213.0,45310.0,283503.7,0.0,0.0,368703.8,16534.4,75931.2,209941.5,NORMAL
2022-06-27,14.38.10.01,Data Log,Log Period,7.6,0.6,8.7,45.9,762.0,186445.2,56213.0,45310.6,283503.7,0.0,0.0,368703.9,16534.4,75931.3,209942.5,NORMAL
2022-06-27,14.48.14.00,Data Log,Log Period,7.5,0.6,8.5,46.5,805.0,186446.0,56213.0,45311.3,283503.7,0.0,0.0,368704.0,16534.4,75931.4,209943.4,NORMAL
2022-06-27,14.58.18.00,Data Log,Log Period,7.8,0.5,9.1,46.6,788.0,186446.8,56213.0,45312.1,283503.7,0.0,0.0,368704.0,16534.4,75931.4,209944.5,NORMAL
2022-06-27,15.08.22.01,Data Log,Log Period,1.8,0.2,3.0,46.2,271.0,186447.4,56213.0,45312.6,283503.7,0.0,0.0,368704.1,16534.4,75931.5,209945.2,NORMAL
2022-06-27,15.18.26.00,Data Log,Log Period,9.5,0.8,10.2,44.0,702.0,186447.8,56213.0,45313.0,283503.7,0.0,0.0,368704.1,16534.4,75931.6,209945.9,NORMAL
2022-06-27,15.28.30.00,Data Log,Log Period,8.6,0.6,9.5,46.6,724.0,186448.7,56213.0,45313.9,283503.7,0.0,0.0,368704.2,16534.4,75931.7,209947.0,NORMAL
2022-06-27,15.38.34.00,Data Log,Log Period,3.9,0.4,6.3,47.9,436.0,186449.4,56213.0,45314.5,283503.7,0.0,0.0,368704.2,16534.4,75931.7,209947.9,NORMAL
2022-06-27,15.48.38.00,Data Log,Log Period,6.2,0.4,6.5,44.8,662.0,186450.0,56213.0,45315.1,283503.7,0.0,0.0,368704.3,16534.4,75931.8,209948.7,NORMAL
2022-06-27,15.58.40.00,Data Log,Log Period,1.3,0.0,2.4,44.4,520.0,186450.7,56213.0,45315.7,283503.7,0.0,0.0,368704.3,16534.4,75931.9,209949.7,NORMAL
2022-06-27,16.08.44.00,Data Log,Log Period,5.4,0.4,4.7,44.6,599.0,186451.5,56213.0,45316.4,283503.7,0.0,0.0,368704.4,16534.4,75932.0,209950.6,NORMAL
2022-06-27,16.18.48.00,Data Log,Log Period,4.2,0.4,4.6,46.1,501.0,186452.2,56213.0,45317.1,283503.7,0.0,0.0,368704.5,16534.4,75932.0,209951.6,NORMAL
2022-06-27,16.28.52.00,Data Log,Log Period,1.6,0.1,3.5,44.1,484.0,186452.9,56213.0,45317.7,283503.7,0.0,0.0,368704.5,16534.4,75932.1,209952.4,NORMAL
2022-06-27,16.38.56.00,Data Log,Log Period,2.7,0.1,3.9,45.2,509.0,186453.4,56213.0,45318.2,283503.7,0.0,0.0,368704.5,16534.4,75932.2,209953.2,NORMAL
2022-06-27,16.49.00.00,Data Log,Log Period,1.3,0.1,2.4,44.5,409.0,186453.9,56213.0,45318.6,283503.7,0.0,0.0,368704.6,16534.4,75932.3,209953.9,NORMAL
2022-06-27,16.59.04.00,Data Log,Log Period,2.1,0.1,2.8,44.6,248.0,186454.1,56213.0,45318.9,283503.7,0.0,0.0,368704.6,16534.4,75932.4,209954.5,NORMAL
2022-06-27,17.09.08.00,Data Log,Log Period,2.7,0.2,4.2,44.4,344.0,186454.5,56213.0,45319.2,283503.7,0.0,0.0,368704.6,16534.4,75932.4,209955.0,NORMAL
2022-06-27,17.19.10.02,Data Log,Log Period,2.3,0.3,3.8,44.8,313.0,186454.9,56213.0,45319.6,283503.7,0.0,0.0,368704.7,16534.4,75932.4,209955.7,NORMAL
2022-06-27,17.29.14.00,Data Log,Log Period,0.0,0.0,1.5,43.6,166.0,186455.1,56213.0,45319.8,283503.7,0.0,0.0,368704.7,16534.4,75932.5,209956.1,NORMAL
2022-06-27,17.39.18.00,Data Log,Log Period,0.0,0.0,1.5,43.3,144.0,186455.1,56213.0,45319.8,283503.7,0.0,0.0,368704.7,16534.4,75932.5,209956.4,NORMAL
2022-06-27,17.49.22.00,Data Log,Log Period,0.9,0.2,2.6,43.5,209.0,186455.2,56213.0,45319.8,283503.7,0.0,0.0,368704.7,16534.4,75932.6,209956.7,NORMAL
2022-06-27,17.59.26.00,Data Log,Log Period,1.5,0.1,2.9,43.7,227.0,186455.4,56213.0,45320.0,283503.7,0.0,0.0,368704.7,16534.4,75932.6,209957.1,NORMAL
2022-06-27,18.09.30.00,Data Log,Log Period,0.5,0.0,2.1,43.5,187.0,186455.5,56213.0,45320.1,283503.7,0.0,0.0,368704.7,16534.4,75932.7,209957.5,NORMAL
2022-06-27,18.19.34.00,Data Log,Log Period,-0.3,0.0,1.2,42.8,130.0,186455.5,56213.0,45320.1,283503.7,0.0,0.0,368704.7,16534.4,75932.7,209957.8,NORMAL
2022-06-27,18.29.38.00,Data Log,Log Period,-0.6,0.0,0.8,42.9,92.0,186455.5,56213.1,45320.1,283503.8,0.0,0.0,368704.7,16534.4,75932.8,209958.0,NORMAL
2022-06-27,18.39.42.01,Data Log,Log Period,-0.3,0.0,0.8,42.8,89.0,186455.5,56213.2,45320.1,283503.8,0.0,0.0,368704.7,16534.4,75932.8,209958.1,NORMAL
2022-06-27,18.49.44.00,Data Log,Log Period,-0.3,0.0,0.6,42.4,73.0,186455.5,56213.3,45320.1,283503.9,0.0,0.0,368704.7,16534.4,75932.9,209958.2,NORMAL
2022-06-27,18.59.48.01,Data Log,Log Period,-0.3,-0.1,0.5,42.2,64.0,186455.5,56213.3,45320.1,283503.9,0.0,0.0,368704.7,16534.4,75932.9,209958.3,NORMAL
2022-06-27,19.09.54.01,Data Log,Log Period,-0.3,-0.1,0.2,41.9,52.0,186455.5,56213.4,45320.1,283504.0,0.0,0.0,368704.7,16534.5,75932.9,209958.4,NORMAL
2022-06-27,19.19.56.00,Data Log,Log Period,-0.3,-0.1,0.0,41.7,36.0,186455.5,56213.4,45320.1,283504.0,0.0,0.0,368704.7,16534.5,75932.9,209958.4,NORMAL
2022-06-27,19.30.00.00,Data Log,Log Period,-0.3,-0.1,0.0,41.7,32.0,186455.5,56213.5,45320.1,283504.1,0.0,0.0,368704.7,16534.6,75932.9,209958.4,NORMAL
2022-06-27,19.40.04.00,Data Log,Log Period,-0.3,-0.1,0.0,41.6,26.0,186455.5,56213.5,45320.1,283504.1,0.0,0.0,368704.7,16534.7,75932.9,209958.4,NORMAL
2022-06-27,19.46.02.66,Status : Solar Control Enabled,SP99 Solar MPPT Min Chg Amps,-0.3,-0.2,0.0,41.6,25.0,186455.5,56213.5,45320.1,283504.1,0.0,0.0,368704.7,16534.7,75932.9,209958.4,WARNING
2022-06-27,19.50.08.03,Data Log,Log Period,-0.3,0.0,0.0,41.5,25.0,186455.5,56213.6,45320.1,283504.1,0.0,0.0,368704.7,16534.8,75932.9,209958.4,NORMAL
2022-06-27,20.00.12.03,Data Log,Log Period,-0.3,0.0,0.0,40.9,24.0,186455.5,56213.6,45320.1,283504.2,0.0,0.0,368704.7,16534.9,75932.9,209958.4,NORMAL
2022-06-27,20.10.14.05,Data Log,Log Period,-0.3,-0.1,0.0,39.9,24.0,186455.5,56213.7,45320.1,283504.2,0.0,0.0,368704.7,16534.9,75932.9,209958.4,NORMAL
2022-06-27,20.20.18.03,Data Log,Log Period,-0.3,0.0,0.0,39.7,24.0,186455.5,56213.7,45320.1,283504.2,0.0,0.0,368704.7,16535.0,75932.9,209958.4,NORMAL
2022-06-27,20.30.22.02,Data Log,Log Period,-0.3,0.0,0.0,39.7,24.0,186455.5,56213.8,45320.1,283504.3,0.0,0.0,368704.7,16535.1,75932.9,209958.4,NORMAL
2022-06-27,20.40.26.04,Data Log,Log Period,-0.3,-0.1,0.0,39.6,24.0,186455.5,56213.8,45320.1,283504.3,0.0,0.0,368704.7,16535.2,75932.9,209958.4,NORMAL
2022-06-27,20.50.30.00,Data Log,Log Period,-0.3,0.1,0.0,39.6,24.0,186455.5,56213.9,45320.1,283504.3,0.0,0.0,368704.7,16535.3,75932.9,209958.4,NORMAL
2022-06-27,21.00.34.00,Data Log,Log Period,-0.3,-0.1,0.0,39.5,24.0,186455.5,56213.9,45320.1,283504.4,0.0,0.0,368704.7,16535.4,75932.9,209958.4,NORMAL
2022-06-27,21.10.38.00,Data Log,Log Period,-0.3,0.0,0.0,39.2,24.0,186455.5,56214.0,45320.1,283504.4,0.0,0.0,368704.7,16535.5,75932.9,209958.4,NORMAL
2022-06-27,21.20.42.00,Data Log,Log Period,-0.3,0.1,0.0,39.0,24.0,186455.5,56214.0,45320.1,283504.5,0.0,0.0,368704.7,16535.6,75932.9,209958.4,NORMAL
2022-06-27,21.30.46.00,Data Log,Log Period,-0.3,0.0,0.0,39.0,24.0,186455.5,56214.1,45320.1,283504.5,0.0,0.0,368704.7,16535.6,75932.9,209958.4,NORMAL
2022-06-27,21.40.50.00,Data Log,Log Period,-0.3,0.0,0.0,38.9,24.0,186455.5,56214.1,45320.1,283504.6,0.0,0.0,368704.7,16535.7,75932.9,209958.4,NORMAL
2022-06-27,21.50.52.00,Data Log,Log Period,-0.3,-0.1,0.0,38.8,24.0,186455.5,56214.2,45320.1,283504.6,0.0,0.0,368704.7,16535.8,75932.9,209958.4,NORMAL
2022-06-27,22.00.56.00,Data Log,Log Period,-0.3,0.0,0.0,38.8,24.0,186455.5,56214.2,45320.1,283504.6,0.0,0.0,368704.7,16535.9,75932.9,209958.4,NORMAL
2022-06-27,22.11.00.00,Data Log,Log Period,-0.3,-0.1,0.0,38.8,24.0,186455.5,56214.3,45320.1,283504.7,0.0,0.0,368704.7,16536.0,75932.9,209958.4,NORMAL
2022-06-27,22.21.04.00,Data Log,Log Period,-0.3,-0.1,0.0,38.5,24.0,186455.5,56214.3,45320.1,283504.7,0.0,0.0,368704.7,16536.1,75932.9,209958.4,NORMAL
2022-06-27,22.31.08.01,Data Log,Log Period,-0.3,-0.1,0.0,38.8,24.0,186455.5,56214.4,45320.1,283504.8,0.0,0.0,368704.7,16536.1,75932.9,209958.4,NORMAL
2022-06-27,22.41.12.00,Data Log,Log Period,-0.3,-0.1,0.0,38.2,24.0,186455.5,56214.4,45320.1,283504.8,0.0,0.0,368704.7,16536.2,75932.9,209958.4,NORMAL
2022-06-27,22.51.16.00,Data Log,Log Period,-0.3,-0.1,0.0,38.1,24.0,186455.5,56214.5,45320.1,283504.8,0.0,0.0,368704.7,16536.3,75932.9,209958.4,NORMAL
2022-06-27,23.01.18.00,Data Log,Log Period,-0.3,0.0,0.0,38.2,24.0,186455.5,56214.5,45320.1,283504.9,0.0,0.0,368704.7,16536.4,75932.9,209958.4,NORMAL
2022-06-27,23.11.22.00,Data Log,Log Period,-0.3,0.0,0.0,38.1,24.0,186455.5,56214.6,45320.1,283504.9,0.0,0.0,368704.7,16536.5,75932.9,209958.4,NORMAL
2022-06-27,23.21.26.00,Data Log,Log Period,-0.3,-0.1,0.0,38.0,24.0,186455.5,56214.6,45320.1,283505.0,0.0,0.0,368704.7,16536.6,75932.9,209958.4,NORMAL
2022-06-27,23.31.30.01,Data Log,Log Period,-0.3,-0.1,0.0,38.0,24.0,186455.5,56214.7,45320.1,283505.0,0.0,0.0,368704.7,16536.6,75932.9,209958.4,NORMAL
2022-06-27,23.41.34.00,Data Log,Log Period,-0.3,-0.2,0.0,38.0,24.0,186455.5,56214.7,45320.1,283505.0,0.0,0.0,368704.7,16536.7,75932.9,209958.4,NORMAL
2022-06-27,23.51.38.00,Data Log,Log Period,-0.3,-0.1,0.0,37.6,24.0,186455.5,56214.8,45320.1,283505.1,0.0,0.0,368704.7,16536.8,75932.9,209958.4,NORMAL
2022-06-28,00.01.42.00,Data Log,Log Period,-0.3,0.0,0.0,37.4,24.0,186455.5,56214.8,45320.1,283505.1,0.0,0.0,368704.7,16536.9,75932.9,209958.4,NORMAL
2022-06-28,00.11.46.00,Data Log,Log Period,-0.3,0.0,0.0,37.7,24.0,186455.5,56214.9,45320.1,283505.2,0.0,0.0,368704.7,16537.0,75932.9,209958.4,NORMAL
2022-06-28,00.21.50.00,Data Log,Log Period,-0.3,-0.1,0.0,37.6,24.0,186455.5,56214.9,45320.1,283505.2,0.0,0.0,368704.7,16537.1,75932.9,209958.4,NORMAL
2022-06-28,00.31.52.00,Data Log,Log Period,-0.4,-0.1,0.0,37.3,24.0,186455.5,56215.0,45320.1,283505.3,0.0,0.0,368704.7,16537.1,75932.9,209958.4,NORMAL
2022-06-28,00.41.56.00,Data Log,Log Period,-0.3,0.0,0.0,37.3,24.0,186455.5,56215.0,45320.1,283505.3,0.0,0.0,368704.7,16537.2,75932.9,209958.4,NORMAL
2022-06-28,00.52.00.00,Data Log,Log Period,-0.3,0.0,0.0,37.2,24.0,186455.5,56215.1,45320.1,283505.3,0.0,0.0,368704.7,16537.3,75932.9,209958.4,NORMAL
2022-06-28,01.02.04.00,Data Log,Log Period,-0.3,-0.1,0.0,36.9,24.0,186455.5,56215.1,45320.1,283505.4,0.0,0.0,368704.7,16537.4,75932.9,209958.4,NORMAL
2022-06-28,01.12.08.00,Data Log,Log Period,-0.3,-0.1,0.0,36.9,24.0,186455.5,56215.2,45320.1,283505.4,0.0,0.0,368704.7,16537.5,75932.9,209958.4,NORMAL
2022-06-28,01.22.12.00,Data Log,Log Period,-0.3,-0.1,0.0,36.6,24.0,186455.5,56215.2,45320.1,283505.5,0.0,0.0,368704.7,16537.5,75932.9,209958.4,NORMAL
2022-06-28,01.32.16.00,Data Log,Log Period,-0.3,-0.1,0.0,36.5,24.0,186455.5,56215.3,45320.1,283505.5,0.0,0.0,368704.7,16537.6,75932.9,209958.4,NORMAL
2022-06-28,01.42.20.00,Data Log,Log Period,-0.3,-0.1,0.0,36.7,24.0,186455.5,56215.3,45320.1,283505.5,0.0,0.0,368704.7,16537.7,75932.9,209958.4,NORMAL
2022-06-28,01.52.22.00,Data Log,Log Period,-0.3,0.0,0.0,36.7,24.0,186455.5,56215.4,45320.1,283505.6,0.0,0.0,368704.7,16537.8,75932.9,209958.4,NORMAL
2022-06-28,02.02.26.00,Data Log,Log Period,-0.3,-0.1,0.0,36.5,24.0,186455.5,56215.4,45320.1,283505.6,0.0,0.0,368704.7,16537.9,75932.9,209958.4,NORMAL
2022-06-28,02.12.30.00,Data Log,Log Period,-0.3,0.0,0.0,36.5,24.0,186455.5,56215.5,45320.1,283505.7,0.0,0.0,368704.7,16538.0,75932.9,209958.4,NORMAL
