Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2022-08-01,03.40.02.00,Data Log,Log Period,-0.6,0.9,0.0,32.1,24.0,187718.5,56364.3,45730.4,284414.1,0.0,0.0,370342.0,16763.3,76157.5,211881.1,4.0,0.0168539325842696,Inspecting
2022-08-01,03.50.04.00,Data Log,Log Period,-0.2,1.6,0.0,32.1,24.0,187718.5,56364.4,45730.4,284414.3,0.0,0.0,370342.2,16763.3,76157.5,211881.1,4.0,0.0168539325842696,Inspecting
2022-08-01,04.00.08.00,Data Log,Log Period,-0.3,0.8,0.0,32.1,24.0,187718.5,56364.5,45730.4,284414.6,0.0,0.0,370342.4,16763.4,76157.5,211881.1,4.0,0.0168539325842696,Inspecting
2022-08-01,04.10.12.00,Data Log,Log Period,-0.3,1.9,0.0,32.1,24.0,187718.5,56364.5,45730.4,284414.9,0.0,0.0,370342.6,16763.5,76157.5,211881.1,4.0,0.0168539325842696,Inspecting
2022-08-01,04.20.16.03,Data Log,Log Period,-0.3,1.8,0.0,32.1,24.0,187718.5,56364.6,45730.4,284415.2,0.0,0.0,370342.9,16763.6,76157.5,211881.1,4.0,0.0168539325842696,Inspecting
2022-08-01,04.30.20.00,Data Log,Log Period,-0.3,0.8,0.0,32.1,24.0,187718.5,56364.6,45730.4,284415.4,0.0,0.0,370343.0,16763.7,76157.5,211881.1,4.0,0.0168539325842696,Inspecting
2022-08-01,04.40.24.00,Data Log,Log Period,-0.3,0.7,0.0,31.9,24.0,187718.5,56364.7,45730.4,284415.5,0.0,0.0,370343.2,16763.7,76157.5,211881.1,4.0,0.0168539325842696,Inspecting
2022-08-01,04.50.28.00,Data Log,Log Period,-0.3,0.9,0.0,31.8,24.0,187718.5,56364.7,45730.4,284415.7,0.0,0.0,370343.3,16763.8,76157.5,211881.1,4.0,0.0168539325842696,Inspecting
2022-08-01,05.00.32.00,Data Log,Log Period,-0.3,0.9,0.0,31.8,24.0,187718.5,56364.8,45730.4,284415.9,0.0,0.0,370343.4,16763.9,76157.5,211881.1,4.0,0.0168539325842696,Inspecting
2022-08-01,05.10.36.00,Data Log,Log Period,-0.3,0.8,0.0,31.7,24.0,187718.5,56364.8,45730.4,284416.1,0.0,0.0,370343.6,16763.9,76157.5,211881.1,4.0,0.0168539325842696,Inspecting
