Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2022-10-09,05.26.30.16,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.5,24.0,190345.2,56692.0,46331.1,286945.1,0.0,0.0,374571.2,17286.3,76583.7,215715.1,4.0,0.0209059233449477,Inspecting
2022-10-09,05.27.10.16,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.5,24.0,190345.2,56692.0,46331.1,286945.1,0.0,0.0,374571.3,17286.3,76583.7,215715.1,4.0,0.0209059233449477,Inspecting
2022-10-09,05.27.20.16,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.5,25.0,190345.2,56692.0,46331.1,286945.1,0.0,0.0,374571.3,17286.3,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,05.32.51.15,Status : Source A Stopped,SrcA Cooling Down,1.3,1.3,0.0,25.6,25.0,190345.3,56692.0,46331.1,286945.1,0.0,0.0,374571.4,17286.5,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,05.34.04.15,Status : Source A Stopped,SrcA Cooling Down,1.3,1.3,0.0,25.6,24.0,190345.4,56692.0,46331.1,286945.1,0.0,0.0,374571.4,17286.6,76583.7,215715.1,4.0,0.0209059233449477,Inspecting
2022-10-09,05.34.23.15,Status : Source A Stopped,SrcA Cooling Down,1.3,1.3,0.0,25.6,25.0,190345.4,56692.0,46331.1,286945.1,0.0,0.0,374571.4,17286.6,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,05.34.55.15,Status : Source A Stopped,SrcA Cooling Down,1.3,1.3,0.0,25.6,25.0,190345.4,56692.0,46331.1,286945.1,0.0,0.0,374571.4,17286.6,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,05.43.34.15,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.7,24.0,190345.5,56692.0,46331.1,286945.1,0.0,0.0,374571.6,17286.9,76583.7,215715.1,4.0,0.0209059233449477,Inspecting
2022-10-09,05.43.55.14,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.7,25.0,190345.6,56692.0,46331.1,286945.1,0.0,0.0,374571.6,17286.9,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,05.50.26.14,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.8,25.0,190345.7,56692.0,46331.1,286945.1,0.0,0.0,374571.7,17287.2,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
