Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2022-09-22,14.28.23.94,Status : Inverter Stopped,Operation System Off,0.0,0.0,0.0,29.1,163.0,189776.9,56609.5,46181.4,286373.6,0.0,0.0,373663.7,17164.2,76487.0,214875.1,27.166666666666664,0.1239543726235741,Inspecting
2022-09-22,14.28.35.48,Status : Inverter Stopped,Operation System Off,0.0,0.0,0.0,29.1,164.0,189776.9,56609.5,46181.4,286373.6,0.0,0.0,373663.7,17164.2,76487.0,214875.1,27.33333333333333,0.1247148288973384,Inspecting
2022-09-22,14.29.13.32,Status : Inverter Stopped,Operation System Off,0.0,0.0,0.0,29.2,166.0,189776.9,56609.5,46181.4,286373.6,0.0,0.0,373663.7,17164.2,76487.0,214875.1,27.666666666666664,0.1262357414448669,Inspecting
2022-09-22,14.30.38.11,Status : Inverter Stopped,Operation System Off,0.0,0.0,0.0,29.2,166.0,189776.9,56609.5,46181.4,286373.6,0.0,0.0,373663.7,17164.2,76487.0,214875.1,27.666666666666664,0.1262357414448669,Inspecting
