Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2023-04-13,14.23.04.03,Status : Inverter Stopped,Operation System Off,0.0,0.0,0.0,45.0,997,190811.9,56741.5,46435.9,293078.5,0,0,381017.2,17611.4,76800.7,216796.0,166.16666666666666,0.8185550082101806,Running
2023-04-13,14.23.31.30,Status : Inverter Stopped,Operation System Off,0.0,0.0,0.0,45.1,996,190811.9,56741.5,46435.9,293078.5,0,0,381017.2,17611.4,76800.7,216796.0,166.0,0.8177339901477833,Running
2023-04-13,14.33.42.08,Status : Inverter Stopped,Operation System Off,0.0,0.0,0.0,46.0,994,190811.9,56741.5,46435.9,293078.5,0,0,381017.2,17611.4,76800.7,216796.0,165.66666666666666,0.8160919540229885,Running
2023-04-13,14.34.19.75,Status : Inverter Stopped,Operation System Off,0.0,0.0,0.0,46.3,980,190811.9,56741.5,46435.9,293078.5,0,0,381017.2,17611.4,76800.7,216796.0,163.33333333333331,0.8045977011494252,Running
2023-04-14,15.54.48.64,Status : Inverter Stopped,Fault Action1,0.0,0.0,0.9,45.4,409,190862.0,56745.5,46461.0,293113.3,0,0,381072.9,17615.7,76807.3,216865.0,68.16666666666666,0.3357963875205254,Monitoring
