Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2023-05-03,09.18.31.59,Status : Battery Charge Stage 1,Operation Auto Parallel Source A,-1.3,1.4,2.4,28.5,174.0,191663.3,56827.5,46667.8,293952.5,0.0,0.0,382424.6,17692.1,76884.4,217972.3,29.0,0.1584699453551912,Inspecting
2023-05-23,06.54.27.05,Status : Battery Charge Stage 1,Operation Auto Parallel Source A,-0.3,0.7,0.0,35.6,36.0,192443.9,56908.3,46949.2,294650.6,0.0,0.0,383557.5,17730.2,76931.6,219206.1,6.0,0.0327868852459016,Inspecting
2023-05-25,06.49.15.32,Status : Battery Charge Stage 1,Operation Auto Parallel Source A,-0.3,1.5,0.0,28.0,35.0,192494.4,56917.6,46969.9,294717.1,0.0,0.0,383644.5,17735.6,76943.5,219308.1,5.833333333333333,0.0318761384335154,Inspecting
2023-05-27,09.03.31.49,Status : Battery Charge Stage 1,Operation Auto Parallel Source A,-0.3,0.9,3.9,32.6,263.0,192578.8,56926.6,47023.6,294763.4,0.0,0.0,383712.5,17741.6,76954.8,219450.3,43.83333333333333,0.2395264116575591,Inspecting
