Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2022-09-03,10.59.57.96,Status : Battery Charge Stage 3,SP76 Batt Min Bulk Chg,7.0,7.4,10.4,39.3,797.0,189051.3,56520.9,46061.3,285463.3,0.0,0.0,372236.4,17001.0,76355.4,213783.5,132.83333333333331,0.606083650190114,Monitoring
2022-09-10,09.13.40.29,Status : Battery Charge Stage 3,SP76 Batt Min Bulk Chg,4.5,4.1,6.5,36.5,379.0,189344.0,56551.9,46093.7,285709.2,0.0,0.0,372711.6,17047.5,76400.2,214220.0,63.16666666666666,0.2882129277566539,Inspecting
2022-09-14,10.44.22.09,Status : Battery Charge Stage 3,SP76 Batt Min Bulk Chg,2.0,6.1,5.8,31.3,316.0,189519.2,56570.4,46132.2,285852.5,0.0,0.0,372973.2,17082.3,76432.2,214484.9,52.66666666666666,0.2403041825095057,Inspecting
