Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2022-09-03,10.58.57.56,Status : Battery Charge Stage 2,SP71 Batt Bulk Cell Chg Volts,1.3,4.7,8.0,39.0,794.0,189051.2,56520.9,46061.3,285463.3,0.0,0.0,372236.3,17001.0,76355.4,213783.4,132.33333333333331,0.6038022813688212,Monitoring
2022-09-10,09.12.39.89,Status : Battery Charge Stage 2,SP71 Batt Bulk Cell Chg Volts,0.0,3.1,5.1,36.1,375.0,189343.9,56551.9,46093.7,285709.1,0.0,0.0,372711.6,17047.5,76400.2,214219.9,62.5,0.2851711026615969,Inspecting
2022-09-14,10.43.19.69,Status : Battery Charge Stage 2,SP71 Batt Bulk Cell Chg Volts,0.3,6.7,6.4,31.5,375.0,189519.1,56570.4,46132.2,285852.4,0.0,0.0,372973.1,17082.3,76432.2,214484.8,62.5,0.2851711026615969,Inspecting
