Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2022-07-08,08.59.03.24,Status : Battery Charge Stage 2,SP71 Batt Bulk Cell Chg Volts,-0.5,2.0,4.5,38.4,352.0,186803.9,56257.7,45522.2,283554.1,0.0,0.0,368882.3,16593.6,75998.8,210466.4,58.66666666666666,0.2508909479686386,Inspecting
2022-07-13,09.06.27.78,Status : Battery Charge Stage 2,SP71 Batt Bulk Cell Chg Volts,-0.3,1.8,5.9,38.0,404.0,186985.7,56278.8,45552.2,283757.1,0.0,0.0,369215.9,16626.1,76032.6,210768.8,67.33333333333333,0.2879543834640057,Inspecting
2022-07-14,09.55.58.48,Status : Battery Charge Stage 2,SP71 Batt Bulk Cell Chg Volts,2.6,5.9,7.4,38.0,548.0,187035.1,56282.9,45558.6,283797.9,0.0,0.0,369295.6,16635.1,76042.2,210845.2,91.33333333333331,0.390591589451176,Monitoring
2022-07-17,09.41.20.49,Status : Battery Charge Stage 2,SP71 Batt Bulk Cell Chg Volts,0.9,4.8,7.7,35.0,549.0,187148.6,56296.6,45585.6,283916.0,0.0,0.0,369486.5,16655.3,76064.3,211029.0,91.5,0.391304347826087,Monitoring
2022-07-21,10.36.57.29,Status : Battery Charge Stage 2,SP71 Batt Bulk Cell Chg Volts,2.4,5.8,7.9,36.7,618.0,187308.8,56313.8,45626.3,284072.5,0.0,0.0,369745.3,16684.7,76092.5,211282.8,103.0,0.4404846756949394,Monitoring
2022-07-23,09.40.26.62,Status : Battery Charge Stage 2,SP71 Batt Bulk Cell Chg Volts,-0.5,2.7,5.5,33.3,521.0,187356.5,56323.5,45630.4,284137.9,0.0,0.0,369844.7,16705.4,76112.2,211370.4,86.83333333333333,0.3713471133285816,Monitoring
2022-07-30,10.24.31.63,Status : Battery Charge Stage 2,SP71 Batt Bulk Cell Chg Volts,0.5,3.3,4.6,33.5,320.0,187631.2,56356.7,45690.9,284372.9,0.0,0.0,370260.7,16754.0,76152.6,211771.2,53.33333333333333,0.2280826799714896,Inspecting
