Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh
2022-07-01,05.00.40.00,Data Log,Log Period,-0.3,-0.2,0.0,29.5,24.0,186523.9,56231.3,45373.5,283514.3,0.0,0.0,368723.2,16558.0,75956.0,210075.6
2022-07-01,05.10.44.00,Data Log,Log Period,-0.3,-0.2,0.0,29.5,24.0,186523.9,56231.3,45373.5,283514.3,0.0,0.0,368723.2,16558.0,75956.0,210075.6
2022-07-01,05.20.48.00,Data Log,Log Period,-0.3,-0.3,0.0,29.4,24.0,186523.9,56231.4,45373.5,283514.3,0.0,0.0,368723.2,16558.1,75956.0,210075.6
2022-07-01,05.30.52.00,Data Log,Log Period,-0.3,-0.2,0.0,29.4,25.0,186523.9,56231.4,45373.5,283514.3,0.0,0.0,368723.2,16558.2,75956.0,210075.6
2022-07-01,05.40.54.00,Data Log,Log Period,-0.3,-0.2,0.0,29.4,27.0,186523.9,56231.5,45373.5,283514.3,0.0,0.0,368723.2,16558.3,75956.0,210075.6
2022-07-01,05.50.58.00,Data Log,Log Period,-0.3,-0.2,0.0,29.4,29.0,186523.9,56231.5,45373.5,283514.3,0.0,0.0,368723.2,16558.4,75956.0,210075.6
2022-07-01,06.01.02.00,Data Log,Log Period,-0.3,-0.2,0.0,29.5,35.0,186523.9,56231.6,45373.5,283514.4,0.0,0.0,368723.2,16558.5,75956.0,210075.6
2022-07-01,06.03.32.90,Status : Solar Control Disabled,SP99 Solar MPPT Min Chg Amps,-0.3,-0.2,0.0,29.6,37.0,186523.9,56231.6,45373.5,283514.4,0.0,0.0,368723.2,16558.5,75956.0,210075.6
2022-07-01,06.11.06.00,Data Log,Log Period,-0.3,-0.2,0.1,29.5,40.0,186523.9,56231.6,45373.5,283514.4,0.0,0.0,368723.2,16558.5,75956.0,210075.6
2022-07-01,06.21.10.01,Data Log,Log Period,-0.3,-0.2,0.2,29.6,45.0,186523.9,56231.7,45373.5,283514.4,0.0,0.0,368723.2,16558.6,75956.0,210075.7
2022-07-01,06.31.14.00,Data Log,Log Period,-0.3,-0.2,0.4,29.7,51.0,186523.9,56231.7,45373.5,283514.4,0.0,0.0,368723.2,16558.6,75956.0,210075.7
2022-07-01,06.41.18.00,Data Log,Log Period,-0.3,-0.2,0.4,29.8,56.0,186523.9,56231.8,45373.5,283514.4,0.0,0.0,368723.2,16558.6,75956.0,210075.8
2022-07-01,06.51.22.00,Data Log,Log Period,-0.3,-0.2,0.6,29.9,64.0,186523.9,56231.8,45373.5,283514.5,0.0,0.0,368723.2,16558.6,75956.0,210075.9
2022-07-01,07.01.24.00,Data Log,Log Period,-0.3,-0.2,1.0,30.1,85.0,186523.9,56231.9,45373.5,283514.5,0.0,0.0,368723.2,16558.6,75956.1,210076.0
2022-07-01,07.11.28.02,Data Log,Log Period,-0.3,-0.2,1.5,30.5,107.0,186523.9,56231.9,45373.5,283514.5,0.0,0.0,368723.2,16558.6,75956.2,210076.2
2022-07-01,07.21.32.00,Data Log,Log Period,-0.3,-0.2,1.9,30.7,123.0,186523.9,56232.0,45373.5,283514.5,0.0,0.0,368723.2,16558.6,75956.4,210076.5
2022-07-01,07.31.36.00,Data Log,Log Period,-0.3,-0.2,2.1,30.9,134.0,186523.9,56232.0,45373.5,283514.5,0.0,0.0,368723.2,16558.6,75956.7,210076.8
2022-07-01,07.41.40.00,Data Log,Log Period,-0.3,-0.2,2.2,31.0,138.0,186523.9,56232.1,45373.5,283514.5,0.0,0.0,368723.2,16558.6,75957.0,210077.2
2022-07-01,07.51.44.00,Data Log,Log Period,-0.3,-0.2,2.6,31.1,155.0,186523.9,56232.1,45373.5,283514.6,0.0,0.0,368723.2,16558.6,75957.3,210077.6
2022-07-01,08.01.48.00,Data Log,Log Period,-0.3,-0.2,2.9,31.4,166.0,186523.9,56232.2,45373.5,283514.6,0.0,0.0,368723.2,16558.6,75957.8,210078.0
2022-07-01,08.11.52.00,Data Log,Log Period,-0.3,-0.2,3.1,31.7,174.0,186523.9,56232.2,45373.5,283514.6,0.0,0.0,368723.2,16558.6,75958.2,210078.5
2022-07-01,08.21.56.00,Data Log,Log Period,-0.3,-0.2,3.3,32.1,189.0,186523.9,56232.3,45373.5,283514.6,0.0,0.0,368723.2,16558.6,75958.7,210079.1
2022-07-01,08.32.00.00,Data Log,Log Period,-0.3,-0.1,3.3,32.3,192.0,186523.9,56232.3,45373.5,283514.6,0.0,0.0,368723.2,16558.6,75959.3,210079.6
2022-07-01,08.42.02.00,Data Log,Log Period,0.0,-0.1,3.5,32.5,201.0,186523.9,56232.4,45373.5,283514.6,0.0,0.0,368723.2,16558.6,75959.8,210080.2
2022-07-01,08.52.06.00,Data Log,Log Period,1.1,0.7,4.3,32.5,236.0,186524.0,56232.4,45373.6,283514.6,0.0,0.0,368723.2,16558.6,75960.2,210080.8
2022-07-01,09.02.10.00,Data Log,Log Period,1.8,0.9,3.7,32.4,247.0,186524.3,56232.4,45373.7,283514.6,0.0,0.0,368723.2,16558.6,75960.4,210081.5
2022-07-01,09.12.14.00,Data Log,Log Period,3.9,1.8,5.4,32.9,291.0,186524.8,56232.4,45374.0,283514.6,0.0,0.0,368723.2,16558.6,75960.5,210082.3
2022-07-01,09.22.18.00,Data Log,Log Period,4.1,2.0,5.1,33.7,326.0,186525.5,56232.4,45374.3,283514.6,0.0,0.0,368723.2,16558.6,75960.6,210083.3
2022-07-01,09.32.22.04,Data Log,Log Period,4.3,2.1,5.0,33.9,320.0,186526.2,56232.4,45374.7,283514.6,0.0,0.0,368723.4,16558.6,75960.7,210084.3
2022-07-01,09.42.26.00,Data Log,Log Period,5.6,2.7,6.1,34.0,366.0,186527.0,56232.4,45375.1,283514.6,0.0,0.0,368723.7,16558.6,75960.7,210085.2
2022-07-01,09.52.30.00,Data Log,Log Period,7.6,3.5,8.5,34.6,444.0,186527.8,56232.4,45375.6,283514.6,0.0,0.0,368724.1,16558.6,75960.7,210086.2
2022-07-01,10.02.32.00,Data Log,Log Period,8.0,2.9,8.8,35.2,456.0,186528.9,56232.4,45376.2,283514.6,0.0,0.0,368724.6,16558.6,75960.8,210087.4
2022-07-01,10.12.36.00,Data Log,Log Period,7.3,3.2,7.8,35.1,482.0,186530.0,56232.4,45376.8,283514.6,0.0,0.0,368725.0,16558.6,75960.8,210088.6
2022-07-01,10.22.40.00,Data Log,Log Period,7.4,3.5,8.4,36.4,445.0,186530.9,56232.4,45377.3,283514.6,0.0,0.0,368725.4,16558.6,75960.8,210089.7
2022-07-01,10.32.44.00,Data Log,Log Period,0.7,0.5,2.2,35.4,398.0,186531.7,56232.4,45377.7,283514.6,0.0,0.0,368725.9,16558.6,75960.8,210090.7
